"Site","Stream","precip","Date"
"BBS3","Big Branch South",0,2016-10-19
"CC4","Crabtree Creek",0,2016-10-19
"CC5","Crabtree Creek",0,2016-10-19
"HSC6","Hare Snipe Creek",0,2016-10-19
"HC7","House Creek",0,2016-10-19
"LBC8","Little Brier Creek",0,2016-10-19
"MC9","Marsh Creek",0,2016-10-19
"MC10","Mine Creek",0,2016-10-19
"PC11","Perry Creek",0,2016-10-19
"PHB12","Pigeon House Branch",0,2016-10-19
"RC13","Richland Creek",0,2016-10-19
"RC14","Richland Creek-WF",0,2016-10-19
"RB15","Rocky Branch",0,2016-10-19
"SC16","Sycamore Creek",0,2016-10-19
"TC17","Turkey Creek",0,2016-10-19
"WC18","Walnut Creek",0,2016-10-19
"BDB1","Beaverdam Branch",0,2016-10-20
"BB2","Big Branch",0,2016-10-20
"BBS3","Big Branch South",0,2016-10-20
"CC4","Crabtree Creek",0,2016-10-20
"CC5","Crabtree Creek",0,2016-10-20
"HSC6","Hare Snipe Creek",0,2016-10-20
"HC7","House Creek",0,2016-10-20
"LBC8","Little Brier Creek",0,2016-10-20
"MC9","Marsh Creek",0,2016-10-20
"MC10","Mine Creek",0,2016-10-20
"PC11","Perry Creek",0,2016-10-20
"PHB12","Pigeon House Branch",0,2016-10-20
"RC13","Richland Creek",0,2016-10-20
"RC14","Richland Creek-WF",0,2016-10-20
"RB15","Rocky Branch",0,2016-10-20
"SC16","Sycamore Creek",0,2016-10-20
"TC17","Turkey Creek",0,2016-10-20
"WC18","Walnut Creek",0,2016-10-20
"BDB1","Beaverdam Branch",0,2016-10-21
"BB2","Big Branch",0,2016-10-21
"BBS3","Big Branch South",0,2016-10-21
"CC4","Crabtree Creek",0,2016-10-21
"CC5","Crabtree Creek",0,2016-10-21
"HSC6","Hare Snipe Creek",0,2016-10-21
"HC7","House Creek",0,2016-10-21
"LBC8","Little Brier Creek",0,2016-10-21
"MC9","Marsh Creek",0,2016-10-21
"MC10","Mine Creek",0,2016-10-21
"PC11","Perry Creek",0,2016-10-21
"PHB12","Pigeon House Branch",0,2016-10-21
"RC13","Richland Creek",0,2016-10-21
"RC14","Richland Creek-WF",0,2016-10-21
"RB15","Rocky Branch",0,2016-10-21
"SC16","Sycamore Creek",0,2016-10-21
"TC17","Turkey Creek",0,2016-10-21
"WC18","Walnut Creek",0,2016-10-21
"BDB1","Beaverdam Branch",1.11500000953674,2016-10-22
"BB2","Big Branch",1.43299996852875,2016-10-22
"BBS3","Big Branch South",0.697000026702881,2016-10-22
"CC4","Crabtree Creek",1.03699994087219,2016-10-22
"CC5","Crabtree Creek",1.62999999523163,2016-10-22
"HSC6","Hare Snipe Creek",1.03699994087219,2016-10-22
"HC7","House Creek",1.11500000953674,2016-10-22
"LBC8","Little Brier Creek",0.195999994874001,2016-10-22
"MC9","Marsh Creek",1.62999999523163,2016-10-22
"MC10","Mine Creek",1.11500000953674,2016-10-22
"PC11","Perry Creek",2.35199999809265,2016-10-22
"PHB12","Pigeon House Branch",1.02900004386902,2016-10-22
"RC13","Richland Creek",1.03699994087219,2016-10-22
"RC14","Richland Creek-WF",1.42900002002716,2016-10-22
"RB15","Rocky Branch",0.772000014781952,2016-10-22
"SC16","Sycamore Creek",1.03699994087219,2016-10-22
"TC17","Turkey Creek",1.03699994087219,2016-10-22
"WC18","Walnut Creek",1.3400000333786,2016-10-22
"BDB1","Beaverdam Branch",0,2016-10-23
"BB2","Big Branch",0,2016-10-23
"BBS3","Big Branch South",0,2016-10-23
"CC4","Crabtree Creek",0,2016-10-23
"CC5","Crabtree Creek",0,2016-10-23
"HSC6","Hare Snipe Creek",0,2016-10-23
"HC7","House Creek",0,2016-10-23
"LBC8","Little Brier Creek",0,2016-10-23
"MC9","Marsh Creek",0,2016-10-23
"MC10","Mine Creek",0,2016-10-23
"PC11","Perry Creek",0,2016-10-23
"PHB12","Pigeon House Branch",0,2016-10-23
"RC13","Richland Creek",0,2016-10-23
"RC14","Richland Creek-WF",0,2016-10-23
"RB15","Rocky Branch",0,2016-10-23
"SC16","Sycamore Creek",0,2016-10-23
"TC17","Turkey Creek",0,2016-10-23
"WC18","Walnut Creek",0,2016-10-23
"BDB1","Beaverdam Branch",0,2016-10-24
"BB2","Big Branch",0,2016-10-24
"BBS3","Big Branch South",0,2016-10-24
"CC4","Crabtree Creek",0,2016-10-24
"CC5","Crabtree Creek",0,2016-10-24
"HSC6","Hare Snipe Creek",0,2016-10-24
"HC7","House Creek",0,2016-10-24
"LBC8","Little Brier Creek",0,2016-10-24
"MC9","Marsh Creek",0,2016-10-24
"MC10","Mine Creek",0,2016-10-24
"PC11","Perry Creek",0,2016-10-24
"PHB12","Pigeon House Branch",0,2016-10-24
"RC13","Richland Creek",0,2016-10-24
"RC14","Richland Creek-WF",0,2016-10-24
"RB15","Rocky Branch",0,2016-10-24
"SC16","Sycamore Creek",0,2016-10-24
"TC17","Turkey Creek",0,2016-10-24
"WC18","Walnut Creek",0,2016-10-24
"BDB1","Beaverdam Branch",0,2016-10-25
"BB2","Big Branch",0,2016-10-25
"BBS3","Big Branch South",0,2016-10-25
"CC4","Crabtree Creek",0,2016-10-25
"CC5","Crabtree Creek",0,2016-10-25
"HSC6","Hare Snipe Creek",0,2016-10-25
"HC7","House Creek",0,2016-10-25
"LBC8","Little Brier Creek",0,2016-10-25
"MC9","Marsh Creek",0,2016-10-25
"MC10","Mine Creek",0,2016-10-25
"PC11","Perry Creek",0,2016-10-25
"PHB12","Pigeon House Branch",0,2016-10-25
"RC13","Richland Creek",0,2016-10-25
"RC14","Richland Creek-WF",0,2016-10-25
"RB15","Rocky Branch",0,2016-10-25
"SC16","Sycamore Creek",0,2016-10-25
"TC17","Turkey Creek",0,2016-10-25
"WC18","Walnut Creek",0,2016-10-25
"BDB1","Beaverdam Branch",0,2016-10-26
"BB2","Big Branch",0,2016-10-26
"BBS3","Big Branch South",0,2016-10-26
"CC4","Crabtree Creek",0,2016-10-26
"CC5","Crabtree Creek",0,2016-10-26
"HSC6","Hare Snipe Creek",0,2016-10-26
"HC7","House Creek",0,2016-10-26
"LBC8","Little Brier Creek",0,2016-10-26
"MC9","Marsh Creek",0,2016-10-26
"MC10","Mine Creek",0,2016-10-26
"PC11","Perry Creek",0,2016-10-26
"PHB12","Pigeon House Branch",0,2016-10-26
"RC13","Richland Creek",0,2016-10-26
"RC14","Richland Creek-WF",0,2016-10-26
"RB15","Rocky Branch",0,2016-10-26
"SC16","Sycamore Creek",0,2016-10-26
"TC17","Turkey Creek",0,2016-10-26
"WC18","Walnut Creek",0,2016-10-26
"BDB1","Beaverdam Branch",0,2016-10-27
"BB2","Big Branch",0,2016-10-27
"BBS3","Big Branch South",0,2016-10-27
"CC4","Crabtree Creek",0,2016-10-27
"CC5","Crabtree Creek",0,2016-10-27
"HSC6","Hare Snipe Creek",0,2016-10-27
"HC7","House Creek",0,2016-10-27
"LBC8","Little Brier Creek",0,2016-10-27
"MC9","Marsh Creek",0,2016-10-27
"MC10","Mine Creek",0,2016-10-27
"PC11","Perry Creek",0,2016-10-27
"PHB12","Pigeon House Branch",0,2016-10-27
"RC13","Richland Creek",0,2016-10-27
"RC14","Richland Creek-WF",0,2016-10-27
"RB15","Rocky Branch",0,2016-10-27
"SC16","Sycamore Creek",0,2016-10-27
"TC17","Turkey Creek",0,2016-10-27
"WC18","Walnut Creek",0,2016-10-27
"BDB1","Beaverdam Branch",0.319999992847443,2016-10-28
"BB2","Big Branch",0.425000011920929,2016-10-28
"BBS3","Big Branch South",0,2016-10-28
"CC4","Crabtree Creek",0.432000011205673,2016-10-28
"CC5","Crabtree Creek",0.00499999988824129,2016-10-28
"HSC6","Hare Snipe Creek",0.432000011205673,2016-10-28
"HC7","House Creek",0.319999992847443,2016-10-28
"LBC8","Little Brier Creek",3.09599995613098,2016-10-28
"MC9","Marsh Creek",0.00499999988824129,2016-10-28
"MC10","Mine Creek",0.319999992847443,2016-10-28
"PC11","Perry Creek",4.90700006484985,2016-10-28
"PHB12","Pigeon House Branch",0.00300000002607703,2016-10-28
"RC13","Richland Creek",0.432000011205673,2016-10-28
"RC14","Richland Creek-WF",2.44300007820129,2016-10-28
"RB15","Rocky Branch",0,2016-10-28
"SC16","Sycamore Creek",0.432000011205673,2016-10-28
"TC17","Turkey Creek",0.432000011205673,2016-10-28
"WC18","Walnut Creek",0,2016-10-28
"BDB1","Beaverdam Branch",0,2016-10-29
"BB2","Big Branch",0,2016-10-29
"BBS3","Big Branch South",0,2016-10-29
"CC4","Crabtree Creek",0,2016-10-29
"CC5","Crabtree Creek",0,2016-10-29
"HSC6","Hare Snipe Creek",0,2016-10-29
"HC7","House Creek",0,2016-10-29
"LBC8","Little Brier Creek",0,2016-10-29
"MC9","Marsh Creek",0,2016-10-29
"MC10","Mine Creek",0,2016-10-29
"PC11","Perry Creek",0,2016-10-29
"PHB12","Pigeon House Branch",0,2016-10-29
"RC13","Richland Creek",0,2016-10-29
"RC14","Richland Creek-WF",0,2016-10-29
"RB15","Rocky Branch",0,2016-10-29
"SC16","Sycamore Creek",0,2016-10-29
"TC17","Turkey Creek",0,2016-10-29
"WC18","Walnut Creek",0,2016-10-29
"BDB1","Beaverdam Branch",0,2016-10-30
"BB2","Big Branch",0,2016-10-30
"BBS3","Big Branch South",0,2016-10-30
"CC4","Crabtree Creek",0,2016-10-30
"CC5","Crabtree Creek",0,2016-10-30
"HSC6","Hare Snipe Creek",0,2016-10-30
"HC7","House Creek",0,2016-10-30
"LBC8","Little Brier Creek",0,2016-10-30
"MC9","Marsh Creek",0,2016-10-30
"MC10","Mine Creek",0,2016-10-30
"PC11","Perry Creek",0,2016-10-30
"PHB12","Pigeon House Branch",0,2016-10-30
"RC13","Richland Creek",0,2016-10-30
"RC14","Richland Creek-WF",0,2016-10-30
"RB15","Rocky Branch",0,2016-10-30
"SC16","Sycamore Creek",0,2016-10-30
"TC17","Turkey Creek",0,2016-10-30
"WC18","Walnut Creek",0,2016-10-30
"BDB1","Beaverdam Branch",0,2016-10-31
"BB2","Big Branch",0,2016-10-31
"BBS3","Big Branch South",0,2016-10-31
"CC4","Crabtree Creek",0,2016-10-31
"CC5","Crabtree Creek",0,2016-10-31
"HSC6","Hare Snipe Creek",0,2016-10-31
"HC7","House Creek",0,2016-10-31
"LBC8","Little Brier Creek",0,2016-10-31
"MC9","Marsh Creek",0,2016-10-31
"MC10","Mine Creek",0,2016-10-31
"PC11","Perry Creek",0,2016-10-31
"PHB12","Pigeon House Branch",0,2016-10-31
"RC13","Richland Creek",0,2016-10-31
"RC14","Richland Creek-WF",0,2016-10-31
"RB15","Rocky Branch",0,2016-10-31
"SC16","Sycamore Creek",0,2016-10-31
"TC17","Turkey Creek",0,2016-10-31
"WC18","Walnut Creek",0,2016-10-31
"BDB1","Beaverdam Branch",0,2016-11-01
"BB2","Big Branch",0,2016-11-01
"BBS3","Big Branch South",0,2016-11-01
"CC4","Crabtree Creek",0,2016-11-01
"CC5","Crabtree Creek",0,2016-11-01
"HSC6","Hare Snipe Creek",0,2016-11-01
"HC7","House Creek",0,2016-11-01
"LBC8","Little Brier Creek",0,2016-11-01
"MC9","Marsh Creek",0,2016-11-01
"MC10","Mine Creek",0,2016-11-01
"PC11","Perry Creek",0,2016-11-01
"PHB12","Pigeon House Branch",0,2016-11-01
"RC13","Richland Creek",0,2016-11-01
"RC14","Richland Creek-WF",0,2016-11-01
"RB15","Rocky Branch",0,2016-11-01
"SC16","Sycamore Creek",0,2016-11-01
"TC17","Turkey Creek",0,2016-11-01
"WC18","Walnut Creek",0,2016-11-01
"BDB1","Beaverdam Branch",0,2016-11-02
"BB2","Big Branch",0,2016-11-02
"BBS3","Big Branch South",0,2016-11-02
"CC4","Crabtree Creek",0,2016-11-02
"CC5","Crabtree Creek",0,2016-11-02
"HSC6","Hare Snipe Creek",0,2016-11-02
"HC7","House Creek",0,2016-11-02
"LBC8","Little Brier Creek",0,2016-11-02
"MC9","Marsh Creek",0,2016-11-02
"MC10","Mine Creek",0,2016-11-02
"PC11","Perry Creek",0,2016-11-02
"PHB12","Pigeon House Branch",0,2016-11-02
"RC13","Richland Creek",0,2016-11-02
"RC14","Richland Creek-WF",0,2016-11-02
"RB15","Rocky Branch",0,2016-11-02
"SC16","Sycamore Creek",0,2016-11-02
"TC17","Turkey Creek",0,2016-11-02
"WC18","Walnut Creek",0,2016-11-02
"BDB1","Beaverdam Branch",0,2016-11-03
"BB2","Big Branch",0,2016-11-03
"BBS3","Big Branch South",0,2016-11-03
"CC4","Crabtree Creek",0,2016-11-03
"CC5","Crabtree Creek",0,2016-11-03
"HSC6","Hare Snipe Creek",0,2016-11-03
"HC7","House Creek",0,2016-11-03
"LBC8","Little Brier Creek",0,2016-11-03
"MC9","Marsh Creek",0,2016-11-03
"MC10","Mine Creek",0,2016-11-03
"PC11","Perry Creek",0,2016-11-03
"PHB12","Pigeon House Branch",0,2016-11-03
"RC13","Richland Creek",0,2016-11-03
"RC14","Richland Creek-WF",0,2016-11-03
"RB15","Rocky Branch",0,2016-11-03
"SC16","Sycamore Creek",0,2016-11-03
"TC17","Turkey Creek",0,2016-11-03
"WC18","Walnut Creek",0,2016-11-03
"BDB1","Beaverdam Branch",1.85899996757507,2016-11-04
"BB2","Big Branch",1.71599996089935,2016-11-04
"BBS3","Big Branch South",1.38499999046326,2016-11-04
"CC4","Crabtree Creek",2.11999988555908,2016-11-04
"CC5","Crabtree Creek",1.65400004386902,2016-11-04
"HSC6","Hare Snipe Creek",2.11999988555908,2016-11-04
"HC7","House Creek",1.85899996757507,2016-11-04
"LBC8","Little Brier Creek",2.4909999370575,2016-11-04
"MC9","Marsh Creek",1.65400004386902,2016-11-04
"MC10","Mine Creek",1.85899996757507,2016-11-04
"PC11","Perry Creek",2.42199993133545,2016-11-04
"PHB12","Pigeon House Branch",1.41100001335144,2016-11-04
"RC13","Richland Creek",2.11999988555908,2016-11-04
"RC14","Richland Creek-WF",2.78399991989136,2016-11-04
"RB15","Rocky Branch",1.26300001144409,2016-11-04
"SC16","Sycamore Creek",2.11999988555908,2016-11-04
"TC17","Turkey Creek",2.11999988555908,2016-11-04
"WC18","Walnut Creek",1.73699998855591,2016-11-04
"BDB1","Beaverdam Branch",0,2016-11-05
"BB2","Big Branch",0,2016-11-05
"BBS3","Big Branch South",0,2016-11-05
"CC4","Crabtree Creek",0,2016-11-05
"CC5","Crabtree Creek",0,2016-11-05
"HSC6","Hare Snipe Creek",0,2016-11-05
"HC7","House Creek",0,2016-11-05
"LBC8","Little Brier Creek",0,2016-11-05
"MC9","Marsh Creek",0,2016-11-05
"MC10","Mine Creek",0,2016-11-05
"PC11","Perry Creek",0,2016-11-05
"PHB12","Pigeon House Branch",0,2016-11-05
"RC13","Richland Creek",0,2016-11-05
"RC14","Richland Creek-WF",0,2016-11-05
"RB15","Rocky Branch",0,2016-11-05
"SC16","Sycamore Creek",0,2016-11-05
"TC17","Turkey Creek",0,2016-11-05
"WC18","Walnut Creek",0,2016-11-05
"BDB1","Beaverdam Branch",0,2016-11-06
"BB2","Big Branch",0,2016-11-06
"BBS3","Big Branch South",0,2016-11-06
"CC4","Crabtree Creek",0,2016-11-06
"CC5","Crabtree Creek",0,2016-11-06
"HSC6","Hare Snipe Creek",0,2016-11-06
"HC7","House Creek",0,2016-11-06
"LBC8","Little Brier Creek",0,2016-11-06
"MC9","Marsh Creek",0,2016-11-06
"MC10","Mine Creek",0,2016-11-06
"PC11","Perry Creek",0,2016-11-06
"PHB12","Pigeon House Branch",0,2016-11-06
"RC13","Richland Creek",0,2016-11-06
"RC14","Richland Creek-WF",0,2016-11-06
"RB15","Rocky Branch",0,2016-11-06
"SC16","Sycamore Creek",0,2016-11-06
"TC17","Turkey Creek",0,2016-11-06
"WC18","Walnut Creek",0,2016-11-06
"BDB1","Beaverdam Branch",0,2016-11-07
"BB2","Big Branch",0,2016-11-07
"BBS3","Big Branch South",0,2016-11-07
"CC4","Crabtree Creek",0,2016-11-07
"CC5","Crabtree Creek",0,2016-11-07
"HSC6","Hare Snipe Creek",0,2016-11-07
"HC7","House Creek",0,2016-11-07
"LBC8","Little Brier Creek",0,2016-11-07
"MC9","Marsh Creek",0,2016-11-07
"MC10","Mine Creek",0,2016-11-07
"PC11","Perry Creek",0,2016-11-07
"PHB12","Pigeon House Branch",0,2016-11-07
"RC13","Richland Creek",0,2016-11-07
"RC14","Richland Creek-WF",0,2016-11-07
"RB15","Rocky Branch",0,2016-11-07
"SC16","Sycamore Creek",0,2016-11-07
"TC17","Turkey Creek",0,2016-11-07
"WC18","Walnut Creek",0,2016-11-07
"BDB1","Beaverdam Branch",0,2016-11-08
"BB2","Big Branch",0,2016-11-08
"BBS3","Big Branch South",0,2016-11-08
"CC4","Crabtree Creek",0,2016-11-08
"CC5","Crabtree Creek",0,2016-11-08
"HSC6","Hare Snipe Creek",0,2016-11-08
"HC7","House Creek",0,2016-11-08
"LBC8","Little Brier Creek",0,2016-11-08
"MC9","Marsh Creek",0,2016-11-08
"MC10","Mine Creek",0,2016-11-08
"PC11","Perry Creek",0,2016-11-08
"PHB12","Pigeon House Branch",0,2016-11-08
"RC13","Richland Creek",0,2016-11-08
"RC14","Richland Creek-WF",0,2016-11-08
"RB15","Rocky Branch",0,2016-11-08
"SC16","Sycamore Creek",0,2016-11-08
"TC17","Turkey Creek",0,2016-11-08
"WC18","Walnut Creek",0,2016-11-08
"BDB1","Beaverdam Branch",0,2016-11-09
"BB2","Big Branch",0,2016-11-09
"BBS3","Big Branch South",0,2016-11-09
"CC4","Crabtree Creek",0,2016-11-09
"CC5","Crabtree Creek",0,2016-11-09
"HSC6","Hare Snipe Creek",0,2016-11-09
"HC7","House Creek",0,2016-11-09
"LBC8","Little Brier Creek",0,2016-11-09
"MC9","Marsh Creek",0,2016-11-09
"MC10","Mine Creek",0,2016-11-09
"PC11","Perry Creek",0,2016-11-09
"PHB12","Pigeon House Branch",0,2016-11-09
"RC13","Richland Creek",0,2016-11-09
"RC14","Richland Creek-WF",0,2016-11-09
"RB15","Rocky Branch",0,2016-11-09
"SC16","Sycamore Creek",0,2016-11-09
"TC17","Turkey Creek",0,2016-11-09
"WC18","Walnut Creek",0,2016-11-09
"BDB1","Beaverdam Branch",0,2016-11-10
"BB2","Big Branch",0,2016-11-10
"BBS3","Big Branch South",0,2016-11-10
"CC4","Crabtree Creek",0,2016-11-10
"CC5","Crabtree Creek",0,2016-11-10
"HSC6","Hare Snipe Creek",0,2016-11-10
"HC7","House Creek",0,2016-11-10
"LBC8","Little Brier Creek",0,2016-11-10
"MC9","Marsh Creek",0,2016-11-10
"MC10","Mine Creek",0,2016-11-10
"PC11","Perry Creek",0.465999990701675,2016-11-10
"PHB12","Pigeon House Branch",0,2016-11-10
"RC13","Richland Creek",0,2016-11-10
"RC14","Richland Creek-WF",1.20200002193451,2016-11-10
"RB15","Rocky Branch",0,2016-11-10
"SC16","Sycamore Creek",0,2016-11-10
"TC17","Turkey Creek",0,2016-11-10
"WC18","Walnut Creek",0,2016-11-10
"BDB1","Beaverdam Branch",0,2016-11-11
"BB2","Big Branch",0,2016-11-11
"BBS3","Big Branch South",0,2016-11-11
"CC4","Crabtree Creek",0,2016-11-11
"CC5","Crabtree Creek",0,2016-11-11
"HSC6","Hare Snipe Creek",0,2016-11-11
"HC7","House Creek",0,2016-11-11
"LBC8","Little Brier Creek",0,2016-11-11
"MC9","Marsh Creek",0,2016-11-11
"MC10","Mine Creek",0,2016-11-11
"PC11","Perry Creek",0,2016-11-11
"PHB12","Pigeon House Branch",0,2016-11-11
"RC13","Richland Creek",0,2016-11-11
"RC14","Richland Creek-WF",0,2016-11-11
"RB15","Rocky Branch",0,2016-11-11
"SC16","Sycamore Creek",0,2016-11-11
"TC17","Turkey Creek",0,2016-11-11
"WC18","Walnut Creek",0,2016-11-11
"BDB1","Beaverdam Branch",0,2016-11-12
"BB2","Big Branch",0,2016-11-12
"BBS3","Big Branch South",0,2016-11-12
"CC4","Crabtree Creek",0,2016-11-12
"CC5","Crabtree Creek",0,2016-11-12
"HSC6","Hare Snipe Creek",0,2016-11-12
"HC7","House Creek",0,2016-11-12
"LBC8","Little Brier Creek",0,2016-11-12
"MC9","Marsh Creek",0,2016-11-12
"MC10","Mine Creek",0,2016-11-12
"PC11","Perry Creek",0,2016-11-12
"PHB12","Pigeon House Branch",0,2016-11-12
"RC13","Richland Creek",0,2016-11-12
"RC14","Richland Creek-WF",0,2016-11-12
"RB15","Rocky Branch",0,2016-11-12
"SC16","Sycamore Creek",0,2016-11-12
"TC17","Turkey Creek",0,2016-11-12
"WC18","Walnut Creek",0,2016-11-12
"BDB1","Beaverdam Branch",0,2016-11-13
"BB2","Big Branch",0,2016-11-13
"BBS3","Big Branch South",0,2016-11-13
"CC4","Crabtree Creek",0,2016-11-13
"CC5","Crabtree Creek",0,2016-11-13
"HSC6","Hare Snipe Creek",0,2016-11-13
"HC7","House Creek",0,2016-11-13
"LBC8","Little Brier Creek",0,2016-11-13
"MC9","Marsh Creek",0,2016-11-13
"MC10","Mine Creek",0,2016-11-13
"PC11","Perry Creek",0,2016-11-13
"PHB12","Pigeon House Branch",0,2016-11-13
"RC13","Richland Creek",0,2016-11-13
"RC14","Richland Creek-WF",0,2016-11-13
"RB15","Rocky Branch",0,2016-11-13
"SC16","Sycamore Creek",0,2016-11-13
"TC17","Turkey Creek",0,2016-11-13
"WC18","Walnut Creek",0,2016-11-13
"BDB1","Beaverdam Branch",4.10200023651123,2016-11-14
"BB2","Big Branch",3.66899991035461,2016-11-14
"BBS3","Big Branch South",3.52999997138977,2016-11-14
"CC4","Crabtree Creek",4.06699991226196,2016-11-14
"CC5","Crabtree Creek",3.54200005531311,2016-11-14
"HSC6","Hare Snipe Creek",4.06699991226196,2016-11-14
"HC7","House Creek",4.10200023651123,2016-11-14
"LBC8","Little Brier Creek",3.68700003623962,2016-11-14
"MC9","Marsh Creek",3.54200005531311,2016-11-14
"MC10","Mine Creek",4.10200023651123,2016-11-14
"PC11","Perry Creek",3.8970000743866,2016-11-14
"PHB12","Pigeon House Branch",3.73399996757507,2016-11-14
"RC13","Richland Creek",4.06699991226196,2016-11-14
"RC14","Richland Creek-WF",2.2279999256134,2016-11-14
"RB15","Rocky Branch",4.16900014877319,2016-11-14
"SC16","Sycamore Creek",4.06699991226196,2016-11-14
"TC17","Turkey Creek",4.06699991226196,2016-11-14
"WC18","Walnut Creek",3.86800003051758,2016-11-14
"BDB1","Beaverdam Branch",1.56299996376038,2016-11-15
"BB2","Big Branch",0.857999980449677,2016-11-15
"BBS3","Big Branch South",0.600000023841858,2016-11-15
"CC4","Crabtree Creek",2.82599997520447,2016-11-15
"CC5","Crabtree Creek",0.0860000029206276,2016-11-15
"HSC6","Hare Snipe Creek",2.82599997520447,2016-11-15
"HC7","House Creek",1.56299996376038,2016-11-15
"LBC8","Little Brier Creek",7.46999979019165,2016-11-15
"MC9","Marsh Creek",0.0860000029206276,2016-11-15
"MC10","Mine Creek",1.56299996376038,2016-11-15
"PC11","Perry Creek",0.0120000001043081,2016-11-15
"PHB12","Pigeon House Branch",0.270999997854233,2016-11-15
"RC13","Richland Creek",2.82599997520447,2016-11-15
"RC14","Richland Creek-WF",0.323000013828278,2016-11-15
"RB15","Rocky Branch",0.569000005722046,2016-11-15
"SC16","Sycamore Creek",2.82599997520447,2016-11-15
"TC17","Turkey Creek",2.82599997520447,2016-11-15
"WC18","Walnut Creek",0.105999998748302,2016-11-15
"BDB1","Beaverdam Branch",0,2016-11-16
"BB2","Big Branch",0,2016-11-16
"BBS3","Big Branch South",0,2016-11-16
"CC4","Crabtree Creek",0,2016-11-16
"CC5","Crabtree Creek",0,2016-11-16
"HSC6","Hare Snipe Creek",0,2016-11-16
"HC7","House Creek",0,2016-11-16
"LBC8","Little Brier Creek",0,2016-11-16
"MC9","Marsh Creek",0,2016-11-16
"MC10","Mine Creek",0,2016-11-16
"PC11","Perry Creek",0,2016-11-16
"PHB12","Pigeon House Branch",0,2016-11-16
"RC13","Richland Creek",0,2016-11-16
"RC14","Richland Creek-WF",0,2016-11-16
"RB15","Rocky Branch",0,2016-11-16
"SC16","Sycamore Creek",0,2016-11-16
"TC17","Turkey Creek",0,2016-11-16
"WC18","Walnut Creek",0,2016-11-16
"BDB1","Beaverdam Branch",0,2016-11-17
"BB2","Big Branch",0,2016-11-17
"BBS3","Big Branch South",0,2016-11-17
"CC4","Crabtree Creek",0,2016-11-17
"CC5","Crabtree Creek",0,2016-11-17
"HSC6","Hare Snipe Creek",0,2016-11-17
"HC7","House Creek",0,2016-11-17
"LBC8","Little Brier Creek",0,2016-11-17
"MC9","Marsh Creek",0,2016-11-17
"MC10","Mine Creek",0,2016-11-17
"PC11","Perry Creek",0,2016-11-17
"PHB12","Pigeon House Branch",0,2016-11-17
"RC13","Richland Creek",0,2016-11-17
"RC14","Richland Creek-WF",0,2016-11-17
"RB15","Rocky Branch",0,2016-11-17
"SC16","Sycamore Creek",0,2016-11-17
"TC17","Turkey Creek",0,2016-11-17
"WC18","Walnut Creek",0,2016-11-17
"BDB1","Beaverdam Branch",0,2016-11-18
"BB2","Big Branch",0,2016-11-18
"BBS3","Big Branch South",0,2016-11-18
